"Commit Id","Refactoring Type","File Path","Start Line","End Line","Code Type","Code Element"

"499844caf33c2743b373b34b7a781ec2d65b0660","Replace Variable With Attribute","pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDColorSpace.java","47","47","FIELD_DECLARATION","colorConvertOp : ColorConvertOp"
"499844caf33c2743b373b34b7a781ec2d65b0660","Replace Variable With Attribute","pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDColorSpace.java","331","368","METHOD_DECLARATION","protected toRGBImageAWT(raster WritableRaster, colorSpace ColorSpace) : BufferedImage"
"73c95b9882ab91020952b3823e5f7ac8b0b15b98","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","991","991","VARIABLE_DECLARATION_STATEMENT","bim : BufferedImage"
"73c95b9882ab91020952b3823e5f7ac8b0b15b98","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","1000","1001","VARIABLE_DECLARATION_STATEMENT"," "
"73c95b9882ab91020952b3823e5f7ac8b0b15b98","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","969","1120","METHOD_DECLARATION","public drawImage(pdImage PDImage) : void"
"d6f9328d6eba231d7b5a26ccd19d0555934750fb","Add Method Annotation","pdfbox/src/test/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroFormFlattenTest.java","269","269","ANNOTATION","@Test"
"d6f9328d6eba231d7b5a26ccd19d0555934750fb","Add Method Annotation","pdfbox/src/test/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroFormFlattenTest.java","265","276","METHOD_DECLARATION","public testFlattenPDFBox4788() : void"
"d46a8751bbdaad8b516a38080dcfc1be232798df","Remove Method Annotation","pdfbox/src/test/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroFormFlattenTest.java","80","86","METHOD_DECLARATION","public testFlattenPDFBOX563() : void"
"d46a8751bbdaad8b516a38080dcfc1be232798df","Remove Method Annotation","pdfbox/src/test/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroFormFlattenTest.java","108","114","METHOD_DECLARATION","public testFlattenPDFBOX2469Filled() : void"
"7f80d3710b8bdae73a4564c790916f2560570f95","Remove Thrown Exception Type","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","720","723","METHOD_DECLARATION","private createStringFromBytes(bytes byte[]) : String"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Inline Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","343","389","METHOD_DECLARATION","private parseBeginbfrange(cosCount Number, cmapStream PushbackInputStream, result CMap) : void"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Inline Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","359","359","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Inline Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","360","360","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","391","399","METHOD_DECLARATION","private addMappingFrombfrange(cmap CMap, startCode byte[], tokenBytesList List<byte[]>) : void"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","395","395","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","396","396","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","397","397","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","394","398","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","343","389","METHOD_DECLARATION","private parseBeginbfrange(cosCount Number, cmapStream PushbackInputStream, result CMap) : void"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","375","375","METHOD_INVOCATION","addMappingFrombfrange(result,startCode,array)"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","393","398","METHOD_INVOCATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","401","411","METHOD_DECLARATION","private addMappingFrombfrange(cmap CMap, startCode byte[], values int, tokenBytes byte[]) : void"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","409","409","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","405","410","METHOD_DECLARATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","343","389","METHOD_DECLARATION","private parseBeginbfrange(cosCount Number, cmapStream PushbackInputStream, result CMap) : void"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","385","385","METHOD_INVOCATION","addMappingFrombfrange(result,startCode,end - start + 1,tokenBytes)"
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","406","406","METHOD_INVOCATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","408","408","METHOD_INVOCATION"," "
"3b2447a623a673f5070ce2b26edc87dfde03d5a7","Extract Method","fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java","404","410","METHOD_INVOCATION"," "
"31cc10c2fa86873200271747a1b86453e5c75bc6","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","1153","1153","VARIABLE_DECLARATION_STATEMENT","imageToDraw : Image"
"31cc10c2fa86873200271747a1b86453e5c75bc6","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","1176","1176","VARIABLE_DECLARATION_STATEMENT"," "
"31cc10c2fa86873200271747a1b86453e5c75bc6","Extract Variable","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java","1106","1179","METHOD_DECLARATION","private drawBufferedImage(image BufferedImage, at AffineTransform) : void"
"8d2ff200e4df98d11d7f89df5ebe736ae8e6166c","Change Attribute Type","pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java","92","93","FIELD_DECLARATION","objects : Set<COSBase>"
"8d2ff200e4df98d11d7f89df5ebe736ae8e6166c","Inline Variable","pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java","379","379",""," "
"8d2ff200e4df98d11d7f89df5ebe736ae8e6166c","Inline Variable","pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java","366","398","METHOD_DECLARATION","public decrypt(obj COSBase, objNum long, genNum long) : void"
"1a9426cca72d0eaed409898e389436d44cd62f9d","Add Parameter","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawerParameters.java","43","43","SINGLE_VARIABLE_DECLARATION","renderingHints : RenderingHints"
"1a9426cca72d0eaed409898e389436d44cd62f9d","Add Parameter","pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawerParameters.java","39","50","METHOD_DECLARATION","package PageDrawerParameters(renderer PDFRenderer, page PDPage, subsamplingAllowed boolean, destination RenderDestination, renderingHints RenderingHints)"
"1a9426cca72d0eaed409898e389436d44cd62f9d","Add Parameter","pdfbox/src/main/java/org/apache/pdfbox/rendering/PDFRenderer.java","423","423","SINGLE_VARIABLE_DECLARATION","graphics : Graphics2D"
"1a9426cca72d0eaed409898e389436d44cd62f9d","Add Parameter","pdfbox/src/main/java/org/apache/pdfbox/rendering/PDFRenderer.java","423","441","METHOD_DECLARATION","private isBitonal(graphics Graphics2D) : boolean"
"1a9426cca72d0eaed409898e389436d44cd62f9d","Move Method","pdfbox/src/main/java/org/apache/pdfbox/rendering/PDFRenderer.java","423","441","METHOD_DECLARATION","private isBitonal(graphics Graphics2D) : boolean"
"850c781ea279f5d57cefecd4e00ff1e0961bf724","Change Variable Type","tools/src/main/java/org/apache/pdfbox/tools/PrintPDF.java","166","166","VARIABLE_DECLARATION_STATEMENT","pageable : PDFPageable"
"850c781ea279f5d57cefecd4e00ff1e0961bf724","Change Variable Type","tools/src/main/java/org/apache/pdfbox/tools/PrintPDF.java","57","180","METHOD_DECLARATION","public main(args String[]) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","143","175","METHOD_DECLARATION","public checkRevocation(crl X509CRL, cert X509Certificate, signDate Date, crlDistributionPointsURL String) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","158","158","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","162","164","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","168","169","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","173","173","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","166","174","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","159","174","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","161","165","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","167","170","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","172","174","METHOD_DECLARATION"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","72","141","METHOD_DECLARATION","public verifyCertificateCRLs(cert X509Certificate, signDate Date, additionalCerts Set<X509Certificate>) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Method","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","118","118","METHOD_INVOCATION","checkRevocation(crl,cert,signDate,crlDistributionPointsURL)"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Change Method Access Modifier","examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java","229","240","METHOD_DECLARATION","public downloadCRLFromWeb(crlURL String) : X509CRL"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Variable","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","114","114","VARIABLE_DECLARATION_STATEMENT","signature : PDSignature"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Variable","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","117","117","VARIABLE_DECLARATION_STATEMENT"," "
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Extract Variable","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","99","153","METHOD_DECLARATION","private doValidation(filename String, output OutputStream) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Change Variable Type","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","313","313","SINGLE_VARIABLE_DECLARATION","e : GeneralSecurityException|IOException|RevokedCertificateException|CertificateVerificationException"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Change Variable Type","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","301","318","METHOD_DECLARATION","private fetchCrlData(certInfo CertSignatureInformation) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Add Thrown Exception Type","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","360","360","TYPE","CertificateVerificationException"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Add Thrown Exception Type","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java","350","372","METHOD_DECLARATION","private addCrlRevocationInfo(certInfo CertSignatureInformation) : void"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Parameterize Variable","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertInformationCollector.java","85","85","SINGLE_VARIABLE_DECLARATION","signature : PDSignature"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Parameterize Variable","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertInformationCollector.java","76","93","METHOD_DECLARATION","public getLastCertInfo(signature PDSignature, fileName String) : CertSignatureInformation"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Remove Parameter","examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertInformationCollector.java","76","93","METHOD_DECLARATION","public getLastCertInfo(signature PDSignature, fileName String) : CertSignatureInformation"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Change Method Access Modifier","examples/src/main/java/org/apache/pdfbox/examples/signature/SigUtils.java","195","220","METHOD_DECLARATION","public getLastRelevantSignature(document PDDocument) : PDSignature"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Add Method Modifier","examples/src/main/java/org/apache/pdfbox/examples/signature/SigUtils.java","195","220","METHOD_DECLARATION","public getLastRelevantSignature(document PDDocument) : PDSignature"
"ce0b4bb3c93e4cee703b04f9b040a622ad09664e","Move Method","examples/src/main/java/org/apache/pdfbox/examples/signature/SigUtils.java","195","220","METHOD_DECLARATION","public getLastRelevantSignature(document PDDocument) : PDSignature"
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","39","204","METHOD_DECLARATION","package decodePredictorRow(predictor int, colors int, bitsPerComponent int, columns int, actline byte[], lastline byte[]) : void"
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","58","58","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","59","59","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","63","63","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","70","70","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","71","71","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","72","72","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","74","74","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","80","80","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","81","82","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","83","83","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","84","84","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","86","86","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","98","98","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","101","101","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","103","103","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","107","107","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","112","112","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","117","117","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","122","122","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","126","126","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","129","129","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","132","132","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","133","133","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","134","134","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","135","135","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","137","137","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","138","138","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","139","139","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","141","141","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","142","142","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","145","145","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","146","146","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","150","150","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","151","151","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","152","152","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","154","154","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","155","155","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","159","159","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","160","160","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","161","161","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","163","163","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","164","164","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","168","168","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","169","169","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","170","170","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","171","171","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","173","173","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","174","174","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","178","178","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","179","179","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","180","180","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","181","181","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","182","182","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","183","183","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","184","184","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","185","185","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","189","189","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","193","193","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","197","197","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","200","200","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","201","201","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","202","202","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","68","73","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","65","75","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","78","85","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","76","87","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","99","102","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","104","113","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","114","123","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","96","124","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","94","125","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","88","127","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","130","140","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","148","153","METHOD_DECLARATION"," "
"32c57298a36036328cb87a57f105f39ce3fc45d7","Extract Method","pdfbox/src/main/java/org/apache/pdfbox/filter/Predictor.java","157","162","METHOD_DECLARATION"," "
